Machine ID,Availability,Performance,Quality,OEE,Availability Loss,Performance Loss,Quality Loss,Dominant Loss,Description,Typical Downtime
Assembly_Line_2,100.0,98.62,98.97,97.6,0.0,1.38,1.03,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,97.9,98.43,96.35,0.0,2.1,1.57,No Significant Loss,No Fault / Normal Operation,0
Press_Line_20,100.0,98.96,99.16,98.12,0.0,1.04,0.84,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,97.9,98.43,96.35,0.0,2.1,1.57,No Significant Loss,No Fault / Normal Operation,0
Press_Line_20,100.0,98.96,99.16,98.12,0.0,1.04,0.84,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,97.9,98.43,96.35,0.0,2.1,1.57,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,97.9,98.43,96.35,0.0,2.1,1.57,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,98.4,97.56,96.0,0.0,1.6,2.44,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,98.4,97.56,96.0,0.0,1.6,2.44,No Significant Loss,No Fault / Normal Operation,0
Press_Line_14,100.0,99.68,97.29,96.98,0.0,0.32,2.71,No Significant Loss,No Fault / Normal Operation,0
Press_Line_14,100.0,99.68,97.29,96.98,0.0,0.32,2.71,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,98.17,98.79,96.98,0.0,1.83,1.21,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,98.48,99.04,97.53,0.0,1.52,0.96,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,98.17,98.79,96.98,0.0,1.83,1.21,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,98.48,99.04,97.53,0.0,1.52,0.96,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_7,100.0,98.96,98.68,97.66,0.0,1.04,1.32,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_7,100.0,98.96,98.68,97.66,0.0,1.04,1.32,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,99.45,97.06,96.52,0.0,0.55,2.94,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,99.45,97.06,96.52,0.0,0.55,2.94,No Significant Loss,No Fault / Normal Operation,0
Press_Line_9,100.0,99.69,97.31,97.01,0.0,0.31,2.69,No Significant Loss,No Fault / Normal Operation,0
Press_Line_9,100.0,99.69,97.31,97.01,0.0,0.31,2.69,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,98.04,99.21,97.26,0.0,1.96,0.79,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,98.55,99.43,97.99,0.0,1.45,0.57,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,98.04,99.21,97.26,0.0,1.96,0.79,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,98.55,99.43,97.99,0.0,1.45,0.57,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,98.48,99.36,97.85,0.0,1.52,0.64,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,98.49,99.34,97.84,0.0,1.51,0.66,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,98.49,99.34,97.84,0.0,1.51,0.66,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,98.48,99.36,97.85,0.0,1.52,0.64,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,98.46,98.59,97.07,0.0,1.54,1.41,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,98.46,98.59,97.07,0.0,1.54,1.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,98.81,97.89,96.72,0.0,1.19,2.11,No Significant Loss,No Fault / Normal Operation,0
Press_Line_14,100.0,99.22,98.64,97.88,0.0,0.78,1.36,No Significant Loss,No Fault / Normal Operation,0
Press_Line_14,100.0,99.22,98.64,97.88,0.0,0.78,1.36,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,98.81,97.89,96.72,0.0,1.19,2.11,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,98.81,97.89,96.72,0.0,1.19,2.11,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,98.81,97.89,96.72,0.0,1.19,2.11,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,99.06,98.11,97.19,0.0,0.94,1.89,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,99.06,98.11,97.19,0.0,0.94,1.89,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,98.81,97.89,96.72,0.0,1.19,2.11,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,98.81,97.89,96.72,0.0,1.19,2.11,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,99.41,97.35,96.78,0.0,0.59,2.65,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,99.33,97.67,97.01,0.0,0.67,2.33,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,99.33,97.67,97.01,0.0,0.67,2.33,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,99.41,97.35,96.78,0.0,0.59,2.65,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,99.75,97.49,97.25,0.0,0.25,2.51,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,99.75,97.49,97.25,0.0,0.25,2.51,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_17,100.0,97.89,99.59,97.49,0.0,2.11,0.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_17,100.0,97.89,99.59,97.49,0.0,2.11,0.41,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,98.88,99.14,98.03,0.0,1.12,0.86,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,98.88,99.14,98.03,0.0,1.12,0.86,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,99.17,98.64,97.82,0.0,0.83,1.36,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,99.14,98.37,97.52,0.0,0.86,1.63,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,99.14,98.37,97.52,0.0,0.86,1.63,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,98.82,98.11,96.96,0.0,1.18,1.89,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,99.17,98.64,97.82,0.0,0.83,1.36,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,98.82,98.11,96.96,0.0,1.18,1.89,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,99.2,97.27,96.49,0.0,0.8,2.73,No Significant Loss,No Fault / Normal Operation,0
Press_Line_6,100.0,99.48,98.14,97.63,0.0,0.52,1.86,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_7,100.0,99.48,98.17,97.66,0.0,0.52,1.83,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,99.2,97.27,96.49,0.0,0.8,2.73,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_7,100.0,99.48,98.17,97.66,0.0,0.52,1.83,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_16,100.0,99.38,97.39,96.79,0.0,0.62,2.61,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_16,100.0,99.38,97.39,96.79,0.0,0.62,2.61,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,99.29,97.52,96.82,0.0,0.71,2.48,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,99.29,97.52,96.82,0.0,0.71,2.48,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,99.29,97.52,96.82,0.0,0.71,2.48,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,99.29,97.52,96.82,0.0,0.71,2.48,No Significant Loss,No Fault / Normal Operation,0
Press_Line_6,100.0,99.48,98.14,97.63,0.0,0.52,1.86,No Significant Loss,No Fault / Normal Operation,0
Press_Line_15,100.0,99.75,97.63,97.39,0.0,0.25,2.37,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,99.69,97.18,96.87,0.0,0.31,2.82,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,99.69,97.18,96.87,0.0,0.31,2.82,No Significant Loss,No Fault / Normal Operation,0
Press_Line_15,100.0,99.75,97.63,97.39,0.0,0.25,2.37,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_16,100.0,98.64,99.25,97.9,0.0,1.36,0.75,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_16,100.0,98.64,99.25,97.9,0.0,1.36,0.75,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,98.81,98.59,97.42,0.0,1.19,1.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_14,100.0,98.67,98.32,97.01,0.0,1.33,1.68,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_14,100.0,98.67,98.32,97.01,0.0,1.33,1.68,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,98.81,98.59,97.42,0.0,1.19,1.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,99.35,97.61,96.98,0.0,0.65,2.39,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,99.35,97.61,96.98,0.0,0.65,2.39,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_2,100.0,99.63,97.96,97.6,0.0,0.37,2.04,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_2,100.0,99.63,97.96,97.6,0.0,0.37,2.04,No Significant Loss,No Fault / Normal Operation,0
Press_Line_13,100.0,99.95,97.89,97.84,0.0,0.05,2.11,No Significant Loss,No Fault / Normal Operation,0
Press_Line_13,100.0,99.95,97.89,97.84,0.0,0.05,2.11,No Significant Loss,No Fault / Normal Operation,0
Press_Line_4,100.0,99.01,99.77,98.78,0.0,0.99,0.23,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,98.4,99.59,98.0,0.0,1.6,0.41,No Significant Loss,No Fault / Normal Operation,0
Press_Line_4,100.0,99.01,99.77,98.78,0.0,0.99,0.23,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,98.4,99.59,98.0,0.0,1.6,0.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,99.41,98.34,97.76,0.0,0.59,1.66,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,99.2,97.98,97.2,0.0,0.8,2.02,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,99.33,98.54,97.88,0.0,0.67,1.46,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,99.2,97.98,97.2,0.0,0.8,2.02,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,99.41,98.34,97.76,0.0,0.59,1.66,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,99.33,98.54,97.88,0.0,0.67,1.46,No Significant Loss,No Fault / Normal Operation,0
Press_Line_2,100.0,99.74,98.52,98.26,0.0,0.26,1.48,No Significant Loss,No Fault / Normal Operation,0
Press_Line_2,100.0,99.74,98.52,98.26,0.0,0.26,1.48,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,99.47,98.93,98.4,0.0,0.53,1.07,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,99.46,98.7,98.17,0.0,0.54,1.3,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,99.46,98.7,98.17,0.0,0.54,1.3,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,99.47,98.93,98.4,0.0,0.53,1.07,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,99.25,99.75,99.0,0.0,0.75,0.25,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,99.0,99.62,98.62,0.0,1.0,0.38,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,99.25,99.75,99.0,0.0,0.75,0.25,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,99.0,99.62,98.62,0.0,1.0,0.38,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,99.0,99.62,98.62,0.0,1.0,0.38,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,99.0,99.62,98.62,0.0,1.0,0.38,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_3,100.0,98.81,99.65,98.46,0.0,1.19,0.35,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_3,100.0,98.81,99.65,98.46,0.0,1.19,0.35,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,99.46,99.03,98.49,0.0,0.54,0.97,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,99.46,99.03,98.49,0.0,0.54,0.97,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,99.78,98.37,98.15,0.0,0.22,1.63,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,99.75,98.41,98.17,0.0,0.25,1.59,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_20,100.0,99.62,98.55,98.17,0.0,0.38,1.45,No Significant Loss,No Fault / Normal Operation,0
Press_Line_6,100.0,99.75,98.67,98.42,0.0,0.25,1.33,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,99.78,98.37,98.15,0.0,0.22,1.63,No Significant Loss,No Fault / Normal Operation,0
Press_Line_6,100.0,99.75,98.67,98.42,0.0,0.25,1.33,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_20,100.0,99.62,98.55,98.17,0.0,0.38,1.45,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,99.66,98.6,98.27,0.0,0.34,1.4,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,99.75,98.41,98.17,0.0,0.25,1.59,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,99.66,98.6,98.27,0.0,0.34,1.4,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_2,100.0,99.89,98.22,98.11,0.0,0.11,1.78,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_2,100.0,99.89,98.22,98.11,0.0,0.11,1.78,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,99.35,99.2,98.56,0.0,0.65,0.8,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,99.2,99.25,98.45,0.0,0.8,0.75,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,99.55,99.45,99.0,0.0,0.45,0.55,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,99.46,99.35,98.81,0.0,0.54,0.65,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,99.55,99.45,99.0,0.0,0.45,0.55,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,99.2,99.25,98.45,0.0,0.8,0.75,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,99.46,99.35,98.81,0.0,0.54,0.65,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,99.35,99.2,98.56,0.0,0.65,0.8,No Significant Loss,No Fault / Normal Operation,0
Press_Line_2,100.0,99.74,99.16,98.9,0.0,0.26,0.84,No Significant Loss,No Fault / Normal Operation,0
Press_Line_2,100.0,99.74,99.16,98.9,0.0,0.26,0.84,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,99.69,98.75,98.44,0.0,0.31,1.25,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,99.69,98.75,98.44,0.0,0.31,1.25,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,99.35,99.6,98.96,0.0,0.65,0.4,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,99.55,99.72,99.28,0.0,0.45,0.28,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,99.35,99.6,98.96,0.0,0.65,0.4,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,99.55,99.72,99.28,0.0,0.45,0.28,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,99.85,98.26,98.11,0.0,0.15,1.74,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,99.85,98.26,98.11,0.0,0.15,1.74,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,99.91,98.55,98.46,0.0,0.09,1.45,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,99.91,98.55,98.46,0.0,0.09,1.45,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,99.64,99.29,98.94,0.0,0.36,0.71,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,99.44,99.22,98.67,0.0,0.56,0.78,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,99.64,99.29,98.94,0.0,0.36,0.71,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,99.44,99.22,98.67,0.0,0.56,0.78,No Significant Loss,No Fault / Normal Operation,0
