Machine ID,Date,Shift,OEE,Production Loss (units),Throughput Loss (units),Downtime Cost,Scrap Cost,Production Loss Cost,Estimated Business Loss,Primary Business Driver,Business Loss Breakdown,Priority Score,Priority,Top Loss Driver Rank
CNC_Milling_1,2026-05-05,Night,91.44,19,19,0.0,360.0,4657.89,5017.89,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,657.89)",4,Low,644
CNC_Milling_9,2026-06-16,Afternoon,91.2,18,18,0.0,480.0,4500.0,4980.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,500.00)",4,Low,645
CNC_Milling_9,2026-06-16,Afternoon,91.2,18,18,0.0,480.0,4500.0,4980.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,500.00)",4,Low,645
Press_Line_6,2026-06-25,Morning,94.46,19,19,0.0,240.0,4738.19,4978.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,738.19)",3,Low,646
Press_Line_6,2026-06-25,Morning,94.46,19,19,0.0,240.0,4738.19,4978.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,738.19)",3,Low,646
Press_Line_16,2026-04-30,Morning,94.3,17,17,0.0,600.0,4360.66,4960.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,360.66)",3,Low,647
Press_Line_16,2026-04-30,Morning,94.3,17,17,0.0,600.0,4360.66,4960.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,360.66)",3,Low,647
CNC_Milling_5,2026-07-15,Afternoon,90.75,17,17,0.0,600.0,4356.06,4956.06,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,356.06)",4,Low,648
CNC_Milling_5,2026-07-15,Afternoon,90.75,17,17,0.0,600.0,4356.06,4956.06,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,356.06)",4,Low,648
CNC_Milling_4,2026-06-30,Morning,92.82,18,18,0.0,480.0,4449.37,4929.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,449.37)",3,Low,649
CNC_Milling_4,2026-06-30,Morning,92.82,18,18,0.0,480.0,4449.37,4929.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,449.37)",3,Low,649
Press_Line_3,2026-06-19,Morning,94.12,14,14,0.0,1320.0,3608.11,4928.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,608.11)",3,Low,650
Press_Line_3,2026-06-19,Morning,94.12,14,14,0.0,1320.0,3608.11,4928.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,608.11)",3,Low,650
Assembly_Line_10,2026-05-02,Morning,93.44,17,17,0.0,720.0,4206.52,4926.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,206.52)",3,Low,651
Assembly_Line_10,2026-05-02,Morning,93.44,17,17,0.0,720.0,4206.52,4926.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,206.52)",3,Low,651
Press_Line_9,2026-07-03,Afternoon,94.58,17,17,0.0,600.0,4314.1,4914.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,314.10)",3,Low,652
Press_Line_9,2026-07-03,Afternoon,94.58,17,17,0.0,600.0,4314.1,4914.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,314.10)",3,Low,652
Press_Line_4,2026-06-01,Morning,94.24,14,14,0.0,1320.0,3591.74,4911.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,591.74)",3,Low,653
Press_Line_4,2026-06-01,Morning,94.24,14,14,0.0,1320.0,3591.74,4911.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,591.74)",3,Low,653
CNC_Milling_20,2026-07-02,Morning,92.48,19,19,0.0,120.0,4789.11,4909.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,789.11)",4,Low,654
CNC_Milling_20,2026-07-02,Morning,92.48,19,19,0.0,120.0,4789.11,4909.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,789.11)",4,Low,654
CNC_Milling_13,2026-06-28,Afternoon,92.19,18,18,0.0,360.0,4546.61,4906.61,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,546.61)",4,Low,655
CNC_Milling_13,2026-06-28,Afternoon,92.19,18,18,0.0,360.0,4546.61,4906.61,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,546.61)",4,Low,655
CNC_Milling_9,2026-06-22,Morning,92.0,19,19,0.0,120.0,4750.0,4870.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,750.00)",4,Low,656
CNC_Milling_9,2026-06-22,Morning,92.0,19,19,0.0,120.0,4750.0,4870.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,750.00)",4,Low,656
Assembly_Line_19,2026-05-16,Afternoon,94.13,17,17,0.0,600.0,4250.0,4850.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,250.00)",3,Low,657
Assembly_Line_19,2026-05-16,Afternoon,94.13,17,17,0.0,600.0,4250.0,4850.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,250.00)",3,Low,657
Assembly_Line_14,2026-05-25,Night,92.2,16,16,0.0,720.0,4106.29,4826.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,106.29)",4,Low,658
Assembly_Line_14,2026-05-25,Night,92.2,16,16,0.0,720.0,4106.29,4826.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,106.29)",4,Low,658
Assembly_Line_3,2026-06-17,Afternoon,93.88,16,16,0.0,720.0,4103.05,4823.05,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,103.05)",3,Low,659
Assembly_Line_3,2026-06-17,Afternoon,93.88,16,16,0.0,720.0,4103.05,4823.05,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,103.05)",3,Low,659
Assembly_Line_15,2026-07-09,Afternoon,93.73,19,19,0.0,120.0,4697.37,4817.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,697.37)",3,Low,660
Assembly_Line_15,2026-07-09,Afternoon,93.73,19,19,0.0,120.0,4697.37,4817.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,697.37)",3,Low,660
CNC_Milling_17,2026-05-03,Night,91.92,18,18,0.0,240.0,4577.23,4817.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,577.23)",4,Low,661
CNC_Milling_17,2026-05-03,Night,91.92,18,18,0.0,240.0,4577.23,4817.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,577.23)",4,Low,661
Assembly_Line_20,2026-05-31,Morning,93.82,17,17,0.0,480.0,4330.94,4810.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,330.94)",3,Low,662
Assembly_Line_20,2026-05-31,Morning,93.82,17,17,0.0,480.0,4330.94,4810.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,330.94)",3,Low,662
Assembly_Line_18,2026-04-22,Afternoon,93.6,19,19,0.0,120.0,4673.08,4793.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,673.08)",3,Low,663
Assembly_Line_18,2026-04-22,Afternoon,93.6,19,19,0.0,120.0,4673.08,4793.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,673.08)",3,Low,663
Assembly_Line_18,2026-06-30,Night,93.6,19,19,0.0,120.0,4673.08,4793.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,673.08)",3,Low,663
Assembly_Line_18,2026-06-30,Night,93.6,19,19,0.0,120.0,4673.08,4793.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,673.08)",3,Low,663
Assembly_Line_8,2026-07-15,Morning,94.36,18,18,0.0,240.0,4552.24,4792.24,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,552.24)",3,Low,664
Assembly_Line_8,2026-07-15,Morning,94.36,18,18,0.0,240.0,4552.24,4792.24,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,552.24)",3,Low,664
CNC_Milling_14,2026-05-02,Morning,90.79,16,16,0.0,720.0,4051.51,4771.51,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,051.51)",4,Low,665
CNC_Milling_14,2026-05-02,Morning,90.79,16,16,0.0,720.0,4051.51,4771.51,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹4,051.51)",4,Low,665
CNC_Milling_16,2026-05-27,Morning,91.97,17,17,0.0,600.0,4165.73,4765.73,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,165.73)",4,Low,666
CNC_Milling_16,2026-05-27,Morning,91.97,17,17,0.0,600.0,4165.73,4765.73,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,165.73)",4,Low,666
CNC_Milling_2,2026-07-08,Morning,92.5,18,18,0.0,120.0,4614.86,4734.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,614.86)",4,Low,667
CNC_Milling_2,2026-07-08,Morning,92.5,18,18,0.0,120.0,4614.86,4734.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,614.86)",4,Low,667
CNC_Milling_5,2026-05-07,Night,91.99,18,18,0.0,120.0,4606.06,4726.06,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,606.06)",4,Low,668
CNC_Milling_5,2026-05-07,Night,91.99,18,18,0.0,120.0,4606.06,4726.06,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,606.06)",4,Low,668
Press_Line_7,2026-04-29,Night,94.35,18,18,0.0,240.0,4485.29,4725.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,485.29)",3,Low,669
Press_Line_7,2026-04-29,Night,94.35,18,18,0.0,240.0,4485.29,4725.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,485.29)",3,Low,669
Assembly_Line_13,2026-06-24,Night,94.21,17,17,0.0,480.0,4225.56,4705.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,225.56)",3,Low,670
Assembly_Line_13,2026-06-24,Night,94.21,17,17,0.0,480.0,4225.56,4705.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,225.56)",3,Low,670
Assembly_Line_19,2026-06-28,Morning,93.6,14,14,0.0,1200.0,3500.0,4700.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹3,500.00)",3,Low,671
Assembly_Line_19,2026-06-28,Morning,93.6,14,14,0.0,1200.0,3500.0,4700.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹3,500.00)",3,Low,671
CNC_Milling_17,2026-07-03,Night,91.52,16,16,0.0,600.0,4077.23,4677.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,077.23)",4,Low,672
CNC_Milling_17,2026-07-03,Night,91.52,16,16,0.0,600.0,4077.23,4677.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,077.23)",4,Low,672
Press_Line_13,2026-06-11,Night,95.53,16,16,0.0,600.0,4061.88,4661.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,061.88)",3,Low,673
Press_Line_13,2026-06-11,Night,95.53,16,16,0.0,600.0,4061.88,4661.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹4,061.88)",3,Low,673
CNC_Milling_7,2026-07-11,Afternoon,93.65,18,18,0.0,240.0,4419.35,4659.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,419.35)",3,Low,674
CNC_Milling_7,2026-07-11,Afternoon,93.65,18,18,0.0,240.0,4419.35,4659.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,419.35)",3,Low,674
CNC_Milling_16,2026-05-22,Morning,92.71,18,18,0.0,240.0,4415.73,4655.73,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,415.73)",3,Low,675
CNC_Milling_16,2026-05-22,Morning,92.71,18,18,0.0,240.0,4415.73,4655.73,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,415.73)",3,Low,675
Press_Line_18,2026-04-24,Afternoon,94.81,17,17,0.0,360.0,4274.19,4634.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,274.19)",3,Low,676
Press_Line_18,2026-04-24,Afternoon,94.81,17,17,0.0,360.0,4274.19,4634.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,274.19)",3,Low,676
Assembly_Line_17,2026-06-03,Afternoon,94.6,17,17,0.0,360.0,4273.26,4633.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,273.26)",3,Low,677
Assembly_Line_17,2026-06-03,Afternoon,94.6,17,17,0.0,360.0,4273.26,4633.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,273.26)",3,Low,677
Assembly_Line_16,2026-05-02,Night,94.06,18,18,0.0,120.0,4500.0,4620.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,500.00)",3,Low,678
Assembly_Line_16,2026-05-02,Night,94.06,18,18,0.0,120.0,4500.0,4620.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,500.00)",3,Low,678
Assembly_Line_5,2026-06-10,Afternoon,94.29,15,15,0.0,840.0,3774.19,4614.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹3,774.19)",3,Low,679
Assembly_Line_5,2026-06-10,Afternoon,94.29,15,15,0.0,840.0,3774.19,4614.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹3,774.19)",3,Low,679
Assembly_Line_19,2026-06-19,Night,94.67,17,17,0.0,360.0,4250.0,4610.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,250.00)",3,Low,680
CNC_Milling_9,2026-06-12,Night,92.0,17,17,0.0,360.0,4250.0,4610.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,250.00)",4,Low,680
Assembly_Line_19,2026-06-19,Night,94.67,17,17,0.0,360.0,4250.0,4610.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,250.00)",3,Low,680
CNC_Milling_9,2026-06-12,Night,92.0,17,17,0.0,360.0,4250.0,4610.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,250.00)",4,Low,680
CNC_Milling_3,2026-05-19,Morning,92.55,15,15,0.0,720.0,3856.29,4576.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,856.29)",3,Low,681
CNC_Milling_3,2026-05-19,Morning,92.55,15,15,0.0,720.0,3856.29,4576.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,856.29)",3,Low,681
Assembly_Line_3,2026-04-26,Night,93.88,14,14,0.0,960.0,3603.05,4563.05,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹3,603.05)",3,Low,682
Assembly_Line_3,2026-04-26,Night,93.88,14,14,0.0,960.0,3603.05,4563.05,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹3,603.05)",3,Low,682
Assembly_Line_11,2026-06-28,Morning,94.11,16,16,0.0,480.0,4080.94,4560.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,080.94)",3,Low,683
Assembly_Line_11,2026-06-28,Morning,94.11,16,16,0.0,480.0,4080.94,4560.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,080.94)",3,Low,683
Assembly_Line_13,2026-06-05,Night,93.65,14,14,0.0,1080.0,3475.56,4555.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹3,475.56)",3,Low,684
Assembly_Line_13,2026-06-05,Night,93.65,14,14,0.0,1080.0,3475.56,4555.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹3,475.56)",3,Low,684
Assembly_Line_9,2026-06-02,Afternoon,93.42,16,16,0.0,600.0,3947.37,4547.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,947.37)",3,Low,685
Assembly_Line_9,2026-06-02,Afternoon,93.42,16,16,0.0,600.0,3947.37,4547.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,947.37)",3,Low,685
CNC_Milling_17,2026-07-15,Morning,91.52,15,15,0.0,720.0,3827.23,4547.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,827.23)",4,Low,686
CNC_Milling_17,2026-07-15,Morning,91.52,15,15,0.0,720.0,3827.23,4547.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,827.23)",4,Low,686
Assembly_Line_10,2026-05-19,Afternoon,93.72,15,15,0.0,840.0,3706.52,4546.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹3,706.52)",3,Low,687
Assembly_Line_10,2026-05-19,Afternoon,93.72,15,15,0.0,840.0,3706.52,4546.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹3,706.52)",3,Low,687
CNC_Milling_10,2026-05-20,Morning,93.0,18,18,0.0,120.0,4416.67,4536.67,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,416.67)",3,Low,688
CNC_Milling_10,2026-05-20,Morning,93.0,18,18,0.0,120.0,4416.67,4536.67,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,416.67)",3,Low,688
CNC_Milling_19,2026-05-28,Afternoon,91.68,16,16,0.0,600.0,3926.17,4526.17,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,926.17)",4,Low,689
CNC_Milling_19,2026-05-28,Afternoon,91.68,16,16,0.0,600.0,3926.17,4526.17,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,926.17)",4,Low,689
Assembly_Line_6,2026-05-27,Afternoon,94.6,17,17,0.0,360.0,4159.09,4519.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,159.09)",3,Low,690
Assembly_Line_6,2026-05-27,Afternoon,94.6,17,17,0.0,360.0,4159.09,4519.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹4,159.09)",3,Low,690
Assembly_Line_19,2026-06-28,Afternoon,94.67,16,16,0.0,480.0,4000.0,4480.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,000.00)",3,Low,691
Assembly_Line_19,2026-06-28,Afternoon,94.67,16,16,0.0,480.0,4000.0,4480.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹4,000.00)",3,Low,691
Press_Line_7,2026-06-30,Morning,94.35,16,16,0.0,480.0,3985.29,4465.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹3,985.29)",3,Low,692
Press_Line_7,2026-06-30,Morning,94.35,16,16,0.0,480.0,3985.29,4465.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹3,985.29)",3,Low,692
Assembly_Line_10,2026-05-23,Afternoon,94.59,17,17,0.0,240.0,4206.52,4446.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,206.52)",3,Low,693
Assembly_Line_10,2026-05-23,Afternoon,94.59,17,17,0.0,240.0,4206.52,4446.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,206.52)",3,Low,693
Press_Line_17,2026-04-30,Night,94.69,12,12,0.0,1320.0,3091.74,4411.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,091.74)",3,Low,694
Press_Line_17,2026-04-30,Night,94.69,12,12,0.0,1320.0,3091.74,4411.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,091.74)",3,Low,694
Assembly_Line_17,2026-07-04,Morning,95.14,17,17,0.0,120.0,4273.26,4393.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,273.26)",3,Low,695
Assembly_Line_17,2026-07-04,Morning,95.14,17,17,0.0,120.0,4273.26,4393.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹4,273.26)",3,Low,695
Assembly_Line_1,2026-05-03,Afternoon,93.32,15,15,0.0,720.0,3669.35,4389.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,669.35)",3,Low,696
Assembly_Line_1,2026-05-03,Afternoon,93.32,15,15,0.0,720.0,3669.35,4389.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,669.35)",3,Low,696
CNC_Milling_12,2026-04-22,Night,92.22,15,15,0.0,600.0,3766.13,4366.13,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,766.13)",4,Low,697
CNC_Milling_12,2026-04-22,Night,92.22,15,15,0.0,600.0,3766.13,4366.13,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,766.13)",4,Low,697
CNC_Milling_2,2026-05-22,Night,92.89,16,16,0.0,240.0,4114.86,4354.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,114.86)",3,Low,698
CNC_Milling_2,2026-05-22,Night,92.89,16,16,0.0,240.0,4114.86,4354.86,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹4,114.86)",3,Low,698
Assembly_Line_19,2026-07-02,Night,94.67,15,15,0.0,600.0,3750.0,4350.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,750.00)",3,Low,699
Assembly_Line_19,2026-07-02,Night,94.67,15,15,0.0,600.0,3750.0,4350.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,750.00)",3,Low,699
Press_Line_15,2026-06-06,Night,94.76,15,15,0.0,600.0,3738.1,4338.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,738.10)",3,Low,700
Press_Line_15,2026-06-06,Night,94.76,15,15,0.0,600.0,3738.1,4338.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹3,738.10)",3,Low,700
Press_Line_20,2026-05-19,Night,95.21,12,12,0.0,1320.0,3000.0,4320.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,000.00)",3,Low,701
Press_Line_20,2026-05-19,Night,95.21,12,12,0.0,1320.0,3000.0,4320.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,320.00) + Prod. Loss (₹3,000.00)",3,Low,701
Assembly_Line_14,2026-05-12,Morning,92.55,13,13,0.0,960.0,3356.29,4316.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹3,356.29)",3,Low,702
Assembly_Line_14,2026-05-12,Morning,92.55,13,13,0.0,960.0,3356.29,4316.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹3,356.29)",3,Low,702
CNC_Milling_17,2026-05-23,Morning,91.92,14,14,0.0,720.0,3577.23,4297.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,577.23)",4,Low,703
CNC_Milling_17,2026-05-23,Morning,91.92,14,14,0.0,720.0,3577.23,4297.23,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,577.23)",4,Low,703
Assembly_Line_10,2026-04-25,Afternoon,94.01,14,14,0.0,840.0,3456.52,4296.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹3,456.52)",3,Low,704
Assembly_Line_10,2026-04-25,Afternoon,94.01,14,14,0.0,840.0,3456.52,4296.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹3,456.52)",3,Low,704
Assembly_Line_18,2026-06-30,Night,93.92,16,16,0.0,360.0,3923.08,4283.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹3,923.08)",3,Low,705
Assembly_Line_18,2026-06-30,Night,93.92,16,16,0.0,360.0,3923.08,4283.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹3,923.08)",3,Low,705
Press_Line_13,2026-06-18,Morning,95.74,14,14,0.0,720.0,3561.88,4281.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,561.88)",2,Low,706
Press_Line_13,2026-06-18,Morning,95.74,14,14,0.0,720.0,3561.88,4281.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹3,561.88)",2,Low,706
CNC_Milling_10,2026-06-09,Afternoon,93.0,16,16,0.0,360.0,3916.67,4276.67,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹3,916.67)",3,Low,707
CNC_Milling_10,2026-06-09,Afternoon,93.0,16,16,0.0,360.0,3916.67,4276.67,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹3,916.67)",3,Low,707
